estimator,trial,beta,sign_error,mse,entropy_final,sign_prob_final
rl_x,195,0.5,0.5,0.3018200540289037,0.9294466840819379,0.6550826904419517
rl_x,196,0.5,0.0,0.02095201376943574,0.03645801992600056,0.9961457844939265
rl_x,197,0.5,0.17,0.06309447122859746,0.9966224989495565,0.5341999841715208
rl_x,198,0.5,0.43,0.7782751010797138,0.968061580271508,0.6048193036993688
rl_x,199,0.5,0.12,0.06747366334371696,0.6055560154538998,0.8517054075099506
oracle_x,0,0.5,0.45,0.3495280390916848,0.0,0.999999
oracle_x,1,0.5,0.4,0.7444232118359513,0.0,0.999999
oracle_x,2,0.5,0.67,1.3475308010509142,0.0,0.999999
oracle_x,3,0.5,0.13,0.16168465999571402,0.0,0.999999
oracle_x,4,0.5,0.06,0.008708205763162941,0.0,0.999999
oracle_x,5,0.5,0.2,0.044651826227159165,0.0,0.999999
oracle_x,6,0.5,0.06,0.02156767046467396,0.0,0.999999
oracle_x,7,0.5,0.33,0.14769929597071832,0.0,0.999999
oracle_x,8,0.5,0.07,0.08689335728967569,0.0,0.999999
oracle_x,9,0.5,0.0,0.0,0.0,0.999999
oracle_x,10,0.5,0.52,0.9019686194845181,0.0,0.999999
oracle_x,11,0.5,0.76,1.2709780900618515,0.0,0.999999
oracle_x,12,0.5,0.41,0.24587074848771007,0.0,0.999999
oracle_x,13,0.5,0.12,0.01523976361142202,0.0,0.999999
oracle_x,14,0.5,0.24,0.11027727884818024,0.0,0.999999
oracle_x,15,0.5,0.39,0.22805572466521323,0.0,0.999999
oracle_x,16,0.5,0.22,0.10031586918337927,0.0,0.999999
oracle_x,17,0.5,0.16,0.047449947294447854,0.0,0.999999
oracle_x,18,0.5,0.34,1.2300616762260772,0.0,0.999999
oracle_x,19,0.5,0.69,0.6938899383411179,0.0,0.999999
oracle_x,20,0.5,0.32,0.39221105936802453,0.0,0.999999
oracle_x,21,0.5,0.0,0.0,0.0,0.999999
oracle_x,22,0.5,0.59,0.5770704112958104,0.0,0.999999
oracle_x,23,0.5,0.18,0.09159106032268145,0.0,0.999999
oracle_x,24,0.5,0.34,0.3229976212066243,0.0,0.999999
oracle_x,25,0.5,0.2,0.1734533421039379,0.0,0.999999
oracle_x,26,0.5,0.05,0.05037354558482722,0.0,0.999999
oracle_x,27,0.5,0.52,0.1955691098561281,0.0,0.999999
oracle_x,28,0.5,0.23,0.08134290375731489,0.0,0.999999
oracle_x,29,0.5,0.28,0.4046834972195253,0.0,0.999999
oracle_x,30,0.5,0.34,0.2527846337122648,0.0,0.999999
oracle_x,31,0.5,0.62,0.35488808705484737,0.0,0.999999
oracle_x,32,0.5,0.24,0.06156914318086196,0.0,0.999999
oracle_x,33,0.5,0.62,0.6119648544902987,0.0,0.999999
oracle_x,34,0.5,0.31,0.30523009156773356,0.0,0.999999
oracle_x,35,0.5,0.14,0.17640963722364117,0.0,0.999999
oracle_x,36,0.5,0.21,0.04115760563555111,0.0,0.999999
oracle_x,37,0.5,0.16,0.06640059336163899,0.0,0.999999
oracle_x,38,0.5,0.16,0.38554482691140785,0.0,0.999999
oracle_x,39,0.5,0.95,2.8950567993733927,0.0,0.999999
oracle_x,40,0.5,0.26,0.14852209228664656,0.0,0.999999
oracle_x,41,0.5,0.48,1.9719972003765451,0.0,0.999999
oracle_x,42,0.5,0.01,0.00020473308383599936,0.0,0.999999
oracle_x,43,0.5,0.28,0.24030597026847478,0.0,0.999999
oracle_x,44,0.5,0.06,0.020574168156786952,0.0,0.999999
oracle_x,45,0.5,0.32,0.1392997540363505,0.0,0.999999
oracle_x,46,0.5,0.61,0.6971379204605759,0.0,0.999999
oracle_x,47,0.5,0.24,0.4470635862518451,0.0,0.999999
oracle_x,48,0.5,0.32,0.03958380419798888,0.0,0.999999
oracle_x,49,0.5,0.0,0.0,0.0,0.999999
oracle_x,50,0.5,0.38,0.318806007654568,0.0,0.999999
oracle_x,51,0.5,0.05,0.02767346136400533,0.0,0.999999
oracle_x,52,0.5,0.37,0.06300838996591002,0.0,0.999999
oracle_x,53,0.5,0.35,0.3130026679725246,0.0,0.999999
oracle_x,54,0.5,0.22,0.09457848848691854,0.0,0.999999
oracle_x,55,0.5,0.41,0.18847226637715778,0.0,0.999999
oracle_x,56,0.5,0.19,0.025119286306658103,0.0,0.999999
oracle_x,57,0.5,0.95,3.7086087444259817,0.0,0.999999
oracle_x,58,0.5,0.22,0.22329749880517055,0.0,0.999999
oracle_x,59,0.5,0.1,0.013311667003012381,0.0,0.999999
oracle_x,60,0.5,0.22,0.06649117024275562,0.0,0.999999
oracle_x,61,0.5,0.19,0.10395477150823935,0.0,0.999999
oracle_x,62,0.5,0.3,0.7399969251572077,0.0,0.999999
oracle_x,63,0.5,0.42,0.12186226013723721,0.0,0.999999
oracle_x,64,0.5,0.17,0.03428256068313574,0.0,0.999999
oracle_x,65,0.5,0.13,0.05795190769451688,0.0,0.999999
oracle_x,66,0.5,0.6,0.8734946714278418,0.0,0.999999
oracle_x,67,0.5,0.48,1.1001476634703669,0.0,0.999999
oracle_x,68,0.5,0.12,0.1015546092916041,0.0,0.999999
oracle_x,69,0.5,0.01,0.00011945403417316287,0.0,0.999999
oracle_x,70,0.5,0.35,0.6452325597997554,0.0,0.999999
oracle_x,71,0.5,0.05,0.0032372994985531167,0.0,0.999999
oracle_x,72,0.5,0.26,0.36655781818513256,0.0,0.999999
oracle_x,73,0.5,0.28,0.46102197903441455,0.0,0.999999
oracle_x,74,0.5,0.18,0.08732127897476506,0.0,0.999999
oracle_x,75,0.5,0.13,0.034655926785493806,0.0,0.999999
oracle_x,76,0.5,0.3,0.25217804619783535,0.0,0.999999
oracle_x,77,0.5,0.37,0.47004649310367946,0.0,0.999999
oracle_x,78,0.5,0.31,0.08820658988076911,0.0,0.999999
oracle_x,79,0.5,0.35,0.1927174825553549,0.0,0.999999
oracle_x,80,0.5,0.04,0.009790550112806742,0.0,0.999999
oracle_x,81,0.5,0.52,0.35399496256293034,0.0,0.999999
oracle_x,82,0.5,0.67,0.44685231468084824,0.0,0.999999
oracle_x,83,0.5,0.06,0.007040877166370252,0.0,0.999999
oracle_x,84,0.5,0.26,0.5986073183059694,0.0,0.999999
oracle_x,85,0.5,0.39,0.07260592070408366,0.0,0.999999
oracle_x,86,0.5,0.27,0.31976920126595454,0.0,0.999999
oracle_x,87,0.5,0.03,0.0003687186102603702,0.0,0.999999
oracle_x,88,0.5,0.38,0.23667907993760695,0.0,0.999999
oracle_x,89,0.5,0.74,1.2804621875319926,0.0,0.999999
oracle_x,90,0.5,0.49,0.6418678132125095,0.0,0.999999
oracle_x,91,0.5,0.54,0.3495157134100382,0.0,0.999999
oracle_x,92,0.5,0.51,0.6136169877960601,0.0,0.999999
oracle_x,93,0.5,0.41,1.096763131423204,0.0,0.999999
oracle_x,94,0.5,0.48,0.23630069612131727,0.0,0.999999
oracle_x,95,0.5,0.28,0.4899641468202583,0.0,0.999999
oracle_x,96,0.5,0.11,0.07866073664104277,0.0,0.999999
oracle_x,97,0.5,0.37,0.07489273110568975,0.0,0.999999
oracle_x,98,0.5,0.39,0.22298543484159247,0.0,0.999999
oracle_x,99,0.5,0.54,0.8398389770683515,0.0,0.999999
oracle_x,100,0.5,0.12,0.04936344120545603,0.0,0.999999
oracle_x,101,0.5,0.21,0.03685460104211644,0.0,0.999999
oracle_x,102,0.5,0.19,0.18142116437986872,0.0,0.999999
oracle_x,103,0.5,0.2,0.2705747234434025,0.0,0.999999
oracle_x,104,0.5,0.22,0.018906109278089143,0.0,0.999999
oracle_x,105,0.5,0.06,0.004172492850673698,0.0,0.999999
oracle_x,106,0.5,0.4,0.49524678407484446,0.0,0.999999
oracle_x,107,0.5,0.64,0.3765079293949451,0.0,0.999999
oracle_x,108,0.5,0.0,0.0,0.0,0.999999
oracle_x,109,0.5,0.36,0.18287311361974365,0.0,0.999999
oracle_x,110,0.5,0.75,0.8978314696275372,0.0,0.999999
oracle_x,111,0.5,0.22,0.3312229816118324,0.0,0.999999
oracle_x,112,0.5,0.22,0.023106179153792053,0.0,0.999999
oracle_x,113,0.5,0.06,0.018092647627391722,0.0,0.999999
oracle_x,114,0.5,0.63,0.5977352890341416,0.0,0.999999
oracle_x,115,0.5,0.19,0.24355756339451595,0.0,0.999999
oracle_x,116,0.5,0.17,0.03368173220446091,0.0,0.999999
oracle_x,117,0.5,0.61,0.8193692259811997,0.0,0.999999
oracle_x,118,0.5,0.02,0.0019030096444628837,0.0,0.999999
oracle_x,119,0.5,0.02,0.000220894305669746,0.0,0.999999
oracle_x,120,0.5,0.21,0.0984080990460424,0.0,0.999999
oracle_x,121,0.5,0.04,0.005647760377717792,0.0,0.999999
oracle_x,122,0.5,0.82,0.39087776717964146,0.0,0.999999
oracle_x,123,0.5,0.0,0.0,0.0,0.999999
oracle_x,124,0.5,0.4,0.17834850717455997,0.0,0.999999
oracle_x,125,0.5,0.3,0.07062408324650202,0.0,0.999999
oracle_x,126,0.5,0.74,0.9679728467852854,0.0,0.999999
oracle_x,127,0.5,0.76,0.626349037037413,0.0,0.999999
oracle_x,128,0.5,0.26,0.25624027003785915,0.0,0.999999
oracle_x,129,0.5,0.33,0.1521275340563754,0.0,0.999999
oracle_x,130,0.5,0.24,0.06640227757648598,0.0,0.999999
oracle_x,131,0.5,0.13,0.03278603531997214,0.0,0.999999
oracle_x,132,0.5,0.05,0.004960601020442959,0.0,0.999999
oracle_x,133,0.5,0.23,0.1264554249543028,0.0,0.999999
oracle_x,134,0.5,0.26,0.05845700260720587,0.0,0.999999
oracle_x,135,0.5,0.35,0.31960999358183784,0.0,0.999999
oracle_x,136,0.5,0.72,1.6306787442739994,0.0,0.999999
oracle_x,137,0.5,0.63,0.8341745466287462,0.0,0.999999
oracle_x,138,0.5,0.22,0.027180230302058316,0.0,0.999999
oracle_x,139,0.5,0.28,0.04312192204016923,0.0,0.999999
oracle_x,140,0.5,0.47,0.17181063955764408,0.0,0.999999
oracle_x,141,0.5,0.72,1.399904253311799,0.0,0.999999
oracle_x,142,0.5,0.0,0.0,0.0,0.999999
oracle_x,143,0.5,0.05,0.005550223517515025,0.0,0.999999
oracle_x,144,0.5,0.2,0.4440456046799326,0.0,0.999999
oracle_x,145,0.5,0.12,0.12009300659779923,0.0,0.999999
oracle_x,146,0.5,0.38,0.15315510503416982,0.0,0.999999
oracle_x,147,0.5,0.22,0.1553314207761485,0.0,0.999999
oracle_x,148,0.5,0.12,0.04526436749932292,0.0,0.999999
oracle_x,149,0.5,0.06,0.020719368352061243,0.0,0.999999
oracle_x,150,0.5,0.33,0.18305238392356607,0.0,0.999999
oracle_x,151,0.5,0.29,0.23879689025258408,0.0,0.999999
oracle_x,152,0.5,0.16,0.030772593372757714,0.0,0.999999
oracle_x,153,0.5,0.33,0.1361123426185246,0.0,0.999999
oracle_x,154,0.5,0.31,0.3482399543265896,0.0,0.999999
oracle_x,155,0.5,0.67,0.7963600862475616,0.0,0.999999
oracle_x,156,0.5,0.58,0.994798185515341,0.0,0.999999
oracle_x,157,0.5,0.29,0.40121761406522005,0.0,0.999999
oracle_x,158,0.5,0.6,1.0991706556876097,0.0,0.999999
oracle_x,159,0.5,0.69,3.842865232193247,0.0,0.999999
oracle_x,160,0.5,0.02,0.0007925507700552086,0.0,0.999999
oracle_x,161,0.5,0.51,0.7296635288917619,0.0,0.999999
oracle_x,162,0.5,0.15,0.07523733345254828,0.0,0.999999
oracle_x,163,0.5,0.18,0.19378732330516818,0.0,0.999999
oracle_x,164,0.5,0.2,0.03388567018666361,0.0,0.999999
oracle_x,165,0.5,0.13,0.04464996164653067,0.0,0.999999
oracle_x,166,0.5,0.02,0.0009696808143302162,0.0,0.999999
oracle_x,167,0.5,0.26,0.0889811159019474,0.0,0.999999
oracle_x,168,0.5,0.32,0.05396409755675415,0.0,0.999999
oracle_x,169,0.5,0.54,0.5367062688339758,0.0,0.999999
oracle_x,170,0.5,0.63,0.6946339659194074,0.0,0.999999
oracle_x,171,0.5,0.21,0.07557594499555052,0.0,0.999999
oracle_x,172,0.5,0.43,0.6523306944327968,0.0,0.999999
oracle_x,173,0.5,0.32,0.08622816739166099,0.0,0.999999
oracle_x,174,0.5,0.26,0.0832742533876127,0.0,0.999999
oracle_x,175,0.5,0.53,0.41725303884138965,0.0,0.999999
oracle_x,176,0.5,0.86,1.0247283825806266,0.0,0.999999
oracle_x,177,0.5,0.68,0.8684495910768456,0.0,0.999999
oracle_x,178,0.5,0.0,0.0,0.0,0.999999
oracle_x,179,0.5,0.01,0.00017492163701617448,0.0,0.999999
oracle_x,180,0.5,0.0,0.0,0.0,0.999999
oracle_x,181,0.5,0.46,0.3431500963099711,0.0,0.999999
oracle_x,182,0.5,0.05,0.00371164677216766,0.0,0.999999
oracle_x,183,0.5,0.05,0.0020621467032958156,0.0,0.999999
oracle_x,184,0.5,0.59,1.5006338169959395,0.0,0.999999
oracle_x,185,0.5,0.1,0.00942852833881911,0.0,0.999999
oracle_x,186,0.5,0.33,0.8608378565615559,0.0,0.999999
oracle_x,187,0.5,0.22,0.14356496738662458,0.0,0.999999
oracle_x,188,0.5,0.27,0.11300059781961981,0.0,0.999999
oracle_x,189,0.5,0.53,0.4209803662704447,0.0,0.999999
oracle_x,190,0.5,0.47,0.3486605295634932,0.0,0.999999
oracle_x,191,0.5,0.35,0.8753209364190593,0.0,0.999999
oracle_x,192,0.5,0.27,0.36255547025638246,0.0,0.999999
oracle_x,193,0.5,0.12,0.031667369535413936,0.0,0.999999
oracle_x,194,0.5,0.44,0.6075285847457743,0.0,0.999999
oracle_x,195,0.5,0.09,0.038368344392780813,0.0,0.999999
oracle_x,196,0.5,0.08,0.008812391575688586,0.0,0.999999
oracle_x,197,0.5,0.68,1.9812195492601803,0.0,0.999999
oracle_x,198,0.5,0.71,0.8856223396982328,0.0,0.999999
oracle_x,199,0.5,0.23,0.05186058488166409,0.0,0.999999
xy_snapshot,0,0.5,0.32,0.1123464996347584,0.42010949781354934,0.08516137827696046
xy_snapshot,1,0.5,0.3,0.09759833294681033,0.0014220907390306338,0.9999038258184412
xy_snapshot,2,0.5,0.13,0.2070392819532163,0.9903587735812112,0.5577403196905129
xy_snapshot,3,0.5,0.19,0.155973507499326,0.39979447735771734,0.9206755178238273
xy_snapshot,4,0.5,0.33,0.08345230835904607,0.0026686975876582283,0.9998062837486607
xy_snapshot,5,0.5,0.15,0.12679207372459791,0.011318089443103219,0.999008993040549
xy_snapshot,6,0.5,0.25,0.14188958823185302,0.6845689780507369,0.18206281354533468
xy_snapshot,7,0.5,0.16,0.2767783059292604,0.9936888516503118,0.45326579387244137
xy_snapshot,8,0.5,0.18,0.1308148603555822,0.9785159654694606,0.5860741830572102
xy_snapshot,9,0.5,0.15,0.10044964502662487,0.9968002153963986,0.4667112521614374
xy_snapshot,10,0.5,0.17,0.12980890857023658,0.9999480780973078,0.49575800231554296
xy_snapshot,11,0.5,0.19,0.16544867326451557,0.7652792125061688,0.7771823303691026
xy_snapshot,12,0.5,0.12,0.16456816334720423,0.047775058557094185,0.0053108833440799925
xy_snapshot,13,0.5,0.27,0.12734382648639822,0.005118431751700941,0.9995976615801915
xy_snapshot,14,0.5,0.18,0.09857062321618182,0.08347277827384286,0.010405996406827666
xy_snapshot,15,0.5,0.12,0.11162587318898907,0.02961719263671258,0.9969817081648308
xy_snapshot,16,0.5,0.2,0.10469835611111832,0.944020368492636,0.3616208158750382
xy_snapshot,17,0.5,0.07,0.18480552240245834,0.6530377495497435,0.8320309158918614
xy_snapshot,18,0.5,0.21,0.11202440918953935,0.026611730621397923,0.002662886398142309
xy_snapshot,19,0.5,0.21,0.11516382581740857,0.9658523682265016,0.6083558744958233
xy_snapshot,20,0.5,0.07,0.12051584379360132,0.35427551260492396,0.933092523340922
xy_snapshot,21,0.5,0.31,0.09419708780518808,0.9971767264264135,0.5312703313108664
xy_snapshot,22,0.5,0.08,0.16598707787885472,0.40268916306212743,0.9198552095231078
xy_snapshot,23,0.5,0.24,0.16299899742131482,0.16501353930916052,0.024312581887673816
xy_snapshot,24,0.5,0.09,0.23350943825559412,0.9119262984822079,0.672909301109931
xy_snapshot,25,0.5,0.23,0.09242750019458386,0.0670757679363718,0.9920209566801187
xy_snapshot,26,0.5,0.07,0.356191888545095,0.9987207329140146,0.5210530075265212
xy_snapshot,27,0.5,0.19,0.16491557852551725,0.5746140482327385,0.8636444933714541
xy_snapshot,28,0.5,0.18,0.11932692757723208,0.5747306527358247,0.13639929687223143
xy_snapshot,29,0.5,0.27,0.08591271594838573,0.030481950250292822,0.9968780590189396
xy_snapshot,30,0.5,0.35,0.10120770225900383,0.9912382553995938,0.4449505945738649
xy_snapshot,31,0.5,0.17,0.14961170151651412,0.9188496205604,0.6661118813420914
xy_snapshot,32,0.5,0.3,0.17525391706282345,0.5014109714796781,0.11049624524080719
xy_snapshot,33,0.5,0.26,0.11567320253476499,0.43055656849724855,0.9117633104599708
xy_snapshot,34,0.5,0.18,0.22366016615306208,0.0022739156282461804,0.999837971444229
xy_snapshot,35,0.5,0.22,0.10665059164563387,0.6165865485183476,0.8472876481420565
xy_snapshot,36,0.5,0.19,0.1982034406947163,0.6211855878465155,0.1545806237467228
xy_snapshot,37,0.5,0.26,0.15850374983522514,0.0022462311877210427,0.999840168437646
xy_snapshot,38,0.5,0.27,0.14108954155797732,0.4321404207301255,0.9112926256245613
xy_snapshot,39,0.5,0.08,0.26188749929448646,0.9657514597899435,0.3914854276826592
xy_snapshot,40,0.5,0.22,0.14447939645515137,0.9856587065638921,0.5703833947174568
xy_snapshot,41,0.5,0.17,0.0759851028915224,0.7481282771441118,0.7864955005399313
xy_snapshot,42,0.5,0.18,0.11411966021390589,0.6400063689904403,0.16239410297518492
xy_snapshot,43,0.5,0.2,0.11259634736136735,0.9641101923569289,0.38893709579839153
xy_snapshot,44,0.5,0.26,0.11593183355027747,0.11322044088307871,0.01514257203335497
xy_snapshot,45,0.5,0.23,0.1430032514869846,0.0016007997777217496,0.9998903353739206
xy_snapshot,46,0.5,0.14,0.2196586250705187,0.8054213885919879,0.7536625219751188
xy_snapshot,47,0.5,0.14,0.11710980098641274,0.00012006747878296534,0.9999935761239233
xy_snapshot,48,0.5,0.12,0.16317508219600932,0.9940573894824771,0.5453511021902459
xy_snapshot,49,0.5,0.19,0.11406370816999306,0.9993911911756332,0.48547528387385913
xy_snapshot,50,0.5,0.31,0.14831097619988431,0.6500459838215806,0.833323185427325
xy_snapshot,51,0.5,0.14,0.10319230960137714,0.1280821714569364,0.9823417671169061
xy_snapshot,52,0.5,0.16,0.2547122480723016,0.004787028111096026,0.9996269052472964
xy_snapshot,53,0.5,0.2,0.15677485543390504,0.30353402559359555,0.9459073895006683
xy_snapshot,54,0.5,0.07,0.17231893164436418,0.04033810791943675,0.9956562109228155
xy_snapshot,55,0.5,0.15,0.1044216165098299,0.6082063904479834,0.8506519506313298
xy_snapshot,56,0.5,0.26,0.1428271120128538,0.7251492822151266,0.7983835279736164
xy_snapshot,57,0.5,0.31,0.10155833220360215,0.7964668840036622,0.24085962398867175
xy_snapshot,58,0.5,0.34,0.13329957184413713,0.0010306597721825722,0.9999326381829935
xy_snapshot,59,0.5,0.14,0.16346203438003198,0.907220799630559,0.3226320664378239
xy_snapshot,60,0.5,0.29,0.14817068071466769,0.8923438341478539,0.6907172040422876
xy_snapshot,61,0.5,0.16,0.10493054336003675,0.9823823502117033,0.577980237327272
xy_snapshot,62,0.5,0.19,0.1517020294758825,0.4603220734606136,0.9027173682843362
xy_snapshot,63,0.5,0.21,0.0798788147589858,0.9588287664153442,0.3811193742426765
xy_snapshot,64,0.5,0.28,0.1047585924139783,0.36584629449726813,0.930020727681353
xy_snapshot,65,0.5,0.22,0.10753696612709784,0.9808079350668677,0.41862484730436383
xy_snapshot,66,0.5,0.26,0.07463897207669211,0.9591066174563003,0.6184826731441486
xy_snapshot,67,0.5,0.18,0.10264957633765345,0.0006913274532529409,4.3383812994723844e-05
xy_snapshot,68,0.5,0.17,0.13012622895104034,0.09939280159323241,0.9871102365224805
xy_snapshot,69,0.5,0.33,0.13135288693654978,0.9713122595855221,0.5993797530432972
xy_snapshot,70,0.5,0.19,0.16031211055400163,0.00903761100684021,0.999233560522088
xy_snapshot,71,0.5,0.2,0.15572461715410696,0.17573989538964316,0.9736506367058451
xy_snapshot,72,0.5,0.11,0.17758150105172527,0.8812900279252015,0.7000007127856249
xy_snapshot,73,0.5,0.21,0.08874768332310504,0.15866225480888718,0.9768716435019431
xy_snapshot,74,0.5,0.05,0.18143769887473277,0.9779732685566442,0.5871490263787522
xy_snapshot,75,0.5,0.24,0.09097019446150634,0.9486278691634766,0.36736564660151316
xy_snapshot,76,0.5,0.23,0.14851628716631488,0.9876509315182089,0.4346728577197269
xy_snapshot,77,0.5,0.25,0.1457765515821899,0.9181333263088449,0.6668290887711388
xy_snapshot,78,0.5,0.15,0.09142065393469487,0.6106342758654523,0.15031749891318108
xy_snapshot,79,0.5,0.06,0.12799168821855095,0.9950819005314904,0.4587380845622101
xy_snapshot,80,0.5,0.12,0.09546095776226853,0.13511250763309046,0.9811186884671157
xy_snapshot,81,0.5,0.18,0.11172700283453536,0.45654606568395617,0.9038887041897432
xy_snapshot,82,0.5,0.17,0.1096502857984426,0.08341457196306235,0.010397139654906441
xy_snapshot,83,0.5,0.23,0.12718695925260085,0.9460685329640575,0.36414299127071387
xy_snapshot,84,0.5,0.27,0.15509096334945838,0.37760050801467215,0.9268417750174283
xy_snapshot,85,0.5,0.18,0.09491675809808382,0.4487563723099328,0.09371697019903333
xy_snapshot,86,0.5,0.21,0.10279407259634357,0.5565334045495616,0.12967034252866796
xy_snapshot,87,0.5,0.19,0.1400339499930193,0.9686289391969825,0.6038910193556954
xy_snapshot,88,0.5,0.18,0.14277913262881078,0.7594733831450595,0.21962019477197992
xy_snapshot,89,0.5,0.27,0.13739364420580666,0.7125510982768855,0.19536031243598276
xy_snapshot,90,0.5,0.09,0.15902286556094666,0.2082694639441693,0.9671949840281358
xy_snapshot,91,0.5,0.23,0.12142931581847932,0.9982823596692734,0.475606302189246
xy_snapshot,92,0.5,0.27,0.17002691989909594,0.9999994174870895,0.5004493145486111
xy_snapshot,93,0.5,0.28,0.09749806566916554,0.8783516425060336,0.7023884565531201
xy_snapshot,94,0.5,0.06,0.11374203408915688,0.6874792697369754,0.8165904793481701
xy_snapshot,95,0.5,0.34,0.08721701170511381,0.3157178698861359,0.05707382349915877
xy_snapshot,96,0.5,0.23,0.07135280875650411,0.009271990883051596,0.0007891347278354271
xy_snapshot,97,0.5,0.18,0.09456488113475013,0.13607141459028482,0.9809502480892838
xy_snapshot,98,0.5,0.24,0.11926875822469254,0.9893443392297361,0.43930511063249966
xy_snapshot,99,0.5,0.24,0.16261987178467585,0.9125170617231066,0.6723406351899167
xy_snapshot,100,0.5,0.18,0.06857361216237078,0.8810791784386905,0.7001731177576233
xy_snapshot,101,0.5,0.25,0.22841652904529913,0.4531147905259641,0.9049470263827106
xy_snapshot,102,0.5,0.25,0.10229173822907468,0.697111772892619,0.18792561081765025
xy_snapshot,103,0.5,0.26,0.11014503879561369,0.01526438510394685,0.9986027926700327
xy_snapshot,104,0.5,0.21,0.24838651056595865,0.5131598775063219,0.1144383451122626
xy_snapshot,105,0.5,0.21,0.131576776391836,0.4981989683861932,0.8905684461915192
xy_snapshot,106,0.5,0.21,0.10536157091226729,0.0006202206075407991,0.9999614942849117
xy_snapshot,107,0.5,0.25,0.11242549923847284,0.7880783611914599,0.7641454193152163
xy_snapshot,108,0.5,0.17,0.15520049620336818,0.5128539550685851,0.8856652604810146
xy_snapshot,109,0.5,0.29,0.1033379295342767,0.06551027705411751,0.007754717479327107
xy_snapshot,110,0.5,0.23,0.15975151110158398,0.6567007928802393,0.8304384563053164
xy_snapshot,111,0.5,0.26,0.08264232762176574,0.13065189791611698,0.018102862789437246
xy_snapshot,112,0.5,0.24,0.10726901556042763,0.8928374572500611,0.690290832233594
xy_snapshot,113,0.5,0.19,0.1775131703838731,0.7003942960072143,0.18948567733680038
xy_snapshot,114,0.5,0.16,0.2686564183423673,0.03244449943010056,0.996640609855623
xy_snapshot,115,0.5,0.24,0.1987792146264005,0.16227075852574788,0.02379917984489224
xy_snapshot,116,0.5,0.24,0.09340328932706674,0.46049642732853857,0.9026631128558593
xy_snapshot,117,0.5,0.3,0.11118258625348983,0.9878235875822718,0.5648701560381024
xy_snapshot,118,0.5,0.16,0.11602136119263826,0.6540889300518159,0.8315750879150676
xy_snapshot,119,0.5,0.39,0.09229172542203166,0.9986836035645046,0.5213562510564533
xy_snapshot,120,0.5,0.15,0.14007389639184123,0.8850421666969528,0.30309566812067495
xy_snapshot,121,0.5,0.08,0.09214911727864075,0.06901310437143127,0.9917415130499816
xy_snapshot,122,0.5,0.16,0.10308583610596697,0.9555646138380309,0.6234559049016424
xy_snapshot,123,0.5,0.11,0.12187795868874415,0.19741595949883714,0.9693951862630447
xy_snapshot,124,0.5,0.14,0.15911294333977255,0.0001758258323214194,0.9999902824651364
xy_snapshot,125,0.5,0.23,0.11409294822090929,0.17515450089259904,0.02623701919019489
xy_snapshot,126,0.5,0.31,0.07363118407691992,0.9619312478355504,0.3856445826924941
xy_snapshot,127,0.5,0.15,0.10103491595082756,0.4052134415377033,0.08086319760629172
xy_snapshot,128,0.5,0.21,0.13193435515834892,0.7653429152754094,0.22285301602792934
xy_snapshot,129,0.5,0.27,0.160270707529362,0.9991867245686158,0.4832128972462059
xy_snapshot,130,0.5,0.11,0.08441688289431956,0.9674577474008784,0.6057980481032805
xy_snapshot,131,0.5,0.19,0.1805312301606802,0.8453868049273867,0.7272473776675501
xy_snapshot,132,0.5,0.24,0.1100997889955683,0.31648724774665304,0.057264089495569014
xy_snapshot,133,0.5,0.26,0.11382511227416851,0.13833996791632094,0.9805502209784783
xy_snapshot,134,0.5,0.22,0.08813999701586249,0.6993157871935826,0.811028102894857
xy_snapshot,135,0.5,0.15,0.1266530387370073,0.08540871776640199,0.9892984781928924
xy_snapshot,136,0.5,0.3,0.15043809281306011,0.7141640220429859,0.8038484873265246
xy_snapshot,137,0.5,0.27,0.11026097551115976,0.7387602458813166,0.20858029415932267
xy_snapshot,138,0.5,0.24,0.0977724886632061,0.5962979204471003,0.8553462777926771
xy_snapshot,139,0.5,0.32,0.17389913576697358,0.2736511216486265,0.047031625554123435
xy_snapshot,140,0.5,0.33,0.09058361535829511,0.9638990652437383,0.6113863388905947
xy_snapshot,141,0.5,0.16,0.15004092903553684,0.7301519461684358,0.7958494399707547
xy_snapshot,142,0.5,0.24,0.11154527159908606,0.9584761439916816,0.3806163156483418
xy_snapshot,143,0.5,0.23,0.09710625480286782,0.9704418708806953,0.39913418397087114
xy_snapshot,144,0.5,0.26,0.1281006504383387,0.4860009660064233,0.10543820123844866
xy_snapshot,145,0.5,0.2,0.12389354138586951,0.8736073324034879,0.7061779996535908
xy_snapshot,146,0.5,0.26,0.09864384780346454,0.06941285506310799,0.9916836021221804
xy_snapshot,147,0.5,0.22,0.09606150463055708,0.6741524368860835,0.8226919825333016
xy_snapshot,148,0.5,0.19,0.1256508236366298,0.1677139204626404,0.9751789950171604
xy_snapshot,149,0.5,0.17,0.19745788478853904,0.9896630785193459,0.5597824351934532
xy_snapshot,150,0.5,0.37,0.08260725278770613,0.45738329201309347,0.9036295986588777
xy_snapshot,151,0.5,0.17,0.13441935300297558,0.7451908569725959,0.7880514463584906
xy_snapshot,152,0.5,0.13,0.17637253587715318,0.005951912024721824,0.9995229252492884
xy_snapshot,153,0.5,0.19,0.12387880054095021,0.96702687522606,0.6064907743102144
xy_snapshot,154,0.5,0.15,0.12214430407845925,0.999038903920425,0.4817512590534617
